from:-29.6004500675832,30.378738192502244
-29.701046618494093,29.94292834972326
-29.961802566008355,30.233239473201397
-29.906734610992668,30.134761263818664
-29.161443416496468,29.930443161632706
-29.276997771462103,30.50032933337988
-29.956787337086315,30.668779075645944
-29.772175904213853,30.29495063000379
-29.58146194572336,30.76857171834383
-29.372130873500886,30.140492298297453
-29.80654027817215,30.175882240412527
-29.800129900781446,30.59051655956389
-29.789211563680123,30.239888772317414
-29.93164003351465,30.681406541722367
-29.1708338471691,30.0743819668367
-30.049064515876896,30.150420444941176
-29.42203118786619,30.06151536643913
-29.374296943010176,30.62840152496694
-29.514165611421745,30.419599560008812
-29.693975711930893,30.23739036752097
-29.670652401518385,30.792605519593288
-29.191382003526364,30.766040561838103
-30.017298434164832,30.26922483978085
-29.89930820831234,30.539567056418548
-29.41721384875592,30.594904264927635
-29.792902064492914,30.688681223145856
-29.495070624035957,30.69420668528902
-29.45981246309864,30.268881803777916
-29.654315034791384,30.661427270543065
-29.62775308672067,30.713709910392193
-29.515195984743006,30.728354533707797
-29.318178670117707,30.435262111801187
-29.52192502098961,30.572655876279335
-29.375954294670105,30.140852310533308
-29.16479966372629,30.45405931340075
-29.879888073116284,30.507473919540708
-29.810474231913144,30.00545639097059
-29.667384530223188,30.274691499718784
-29.67884148865078,30.133410454435445
-29.57545146510683,30.355502139143837
-29.361787195157127,30.717398780060552
-30.039747115373622,30.50180843438287
-29.949540646292206,30.635046680994982
-29.26727212159023,30.527959283213928
-29.973230397715206,30.356988575226925
-29.666471717982276,30.457158737769376
-29.656049126937326,30.752716589316154
-29.700575253270358,30.34815981579455
-29.92142582987731,30.012544436421564
-29.228724527731487,30.01603199546167
-30.018483838595763,30.46175023447523
