from:-26.207201909503596,28.04650823914504
-26.0446397405829,27.80426232604286
-26.49133840153267,27.795880438852187
-26.012346963578064,27.853247845273337
-26.541615968959395,28.25812526728733
-26.564294487838268,28.27357701311677
-26.344713895231028,27.82175297768509
-26.1174417798377,28.303466331829146
-25.903561267980052,27.76143620064455
-26.269685281301737,27.908694407777194
-25.889366884771974,28.178015594561696
-25.786159062044323,28.165508830392536
-26.312759787961905,28.292641405136497
-25.878591077271327,28.046131868139714
-26.350931373685746,27.993961701270567
-26.448717895370695,28.004351772679613
-26.22065237195487,28.123176648236637
-26.53218526935528,27.986923824550324
-26.239445234692372,28.488634746761466
-26.492752521890814,28.131113996517083
-25.818002758178853,28.19285048567211
-26.387455107945396,27.825831988363614
-25.916242523469528,27.596193966157138
-26.291673779944276,27.617284653194552
-25.975485865112454,28.448723791074205
-25.927036145812497,28.33207317011921
-26.53132631635987,28.449806106029396
-26.521188731161562,27.615352151350518
-26.289845690605727,28.15861564991383
-25.78356356246696,28.189675905088386
-26.014707532715327,27.99584105190062
-26.347952434103103,28.14207698886016
-26.62800109956989,28.408244223392224
-26.330425186666737,27.831134895486443
-26.229572224912747,27.845358221034438
-26.321062949202336,27.876384807954956
-25.78471207868301,27.884923544645197
-26.370995800782808,28.280559797636133
-26.112010973209284,27.699444755511983
-25.8564147368092,27.936704618453383
-25.783208596953024,28.25765888741889
-26.44835533665046,28.22498131196754
-25.912987656410056,27.907203673924595
-26.024396071553397,27.66736047823642
-26.620010077900304,27.7424189488661
-25.88151525775107,28.41284704131452
-26.63994594146951,28.431301514416983
-26.41480136849755,27.973685807541077
-26.564599417588457,28.480695266442122
-25.902513060082736,28.19757370968602
-26.28543645244289,28.24488138560776
